Year,Week,Ranking,TV,backdrop_path,first_air_date,genre_ids,id,name,origin_country,original_language,original_name,overview,popularity,poster_path,vote_average,vote_count
2022,1,6,The Hungry and the Hairy,/2xHoTGz7eiSRrXumTnuVvIjq9EZ.jpg,2021-12-11,,134958,The Hungry and the Hairy,,ko,먹보와 털보,"On the motorbike road trip of their dreams, buddies Rain and Ro Hong-chul relax and unwind as they delight in tasty eats and scenic locales around Korea.",3.463,/rwIcENIPYinLyDnmw3L5jX7RQDv.jpg,8,2
2022,1,7,I Am Solo,NA,2021-07-14,,129236,I Am Solo,,ko,나는 SOLO,,1.533,/rHJofki22Vdl4k6QnzRVwSVaYv9.jpg,0,0
2022,1,8,Love After Divorce,/5JVwrepm22zLkdkZTQmPEuFRVqx.jpg,2021-07-11,,128979,Love After Divorce,,ko,돌싱글즈,"Newly single and ready to mingle, divorced men and women enter the Dolsing Village looking to date, cohabitate and find love again.",1.657,/k9DexQGVaCjWATLXl7wfddvYyjP.jpg,0,0
2022,1,10,Itaewon Class,/8ruYtKJf0uHnwsLr8r83rs3h0CP.jpg,2020-01-31,,96162,Itaewon Class,,ko,이태원 클라쓰,"In a colorful Seoul neighborhood, an ex-con and his friends fight a mighty foe to make their ambitious dreams for their street bar a reality.",29.346,/uW91bKQhdkwPLAE2lJJkY5xdyJg.jpg,8.6,193
2022,2,2,Single’s Inferno,/jRTRcd4TuDRbzsJWwXjt0DRLWbR.jpg,2021-12-18,,139798,Single’s Inferno,,ko,솔로지옥,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",6.686,/86zkkFCrNc4VeqvCANTmpGNgFEF.jpg,8.5,11
2022,2,5,Itaewon Class,/8ruYtKJf0uHnwsLr8r83rs3h0CP.jpg,2020-01-31,,96162,Itaewon Class,,ko,이태원 클라쓰,"In a colorful Seoul neighborhood, an ex-con and his friends fight a mighty foe to make their ambitious dreams for their street bar a reality.",29.346,/uW91bKQhdkwPLAE2lJJkY5xdyJg.jpg,8.6,193
2022,2,6,I Am Solo,NA,2021-07-14,,129236,I Am Solo,,ko,나는 SOLO,,1.533,/rHJofki22Vdl4k6QnzRVwSVaYv9.jpg,0,0
2022,2,7,Love After Divorce,/5JVwrepm22zLkdkZTQmPEuFRVqx.jpg,2021-07-11,,128979,Love After Divorce,,ko,돌싱글즈,"Newly single and ready to mingle, divorced men and women enter the Dolsing Village looking to date, cohabitate and find love again.",1.657,/k9DexQGVaCjWATLXl7wfddvYyjP.jpg,0,0
2022,2,8,Goblin,/eBorCxtmrG3ejLPwR9LqCT0z642.jpg,2018-01-10,,76286,Goblin Works Garage,,en,Goblin Works Garage,"Three eccentric mechanics, Jimmy de Ville, Ant Partridge and Helen Stanley, are on a mission to bring the once Great British engineering company, Goblin, back to life. Together they restore some of the world's best known cars and bikes, using artisan skill to create wacky and daring designs.",3.518,/hJ1Q4R0jsOCR41JEaZjq433EVT0.jpg,7.5,2
2022,2,8,Goblin,/gT3FZQukuMQbFlubuPAW3mN8dcK.jpg,2021-03-04,,120212,Goblin Works Mod Shop,,en,Goblin Works Mod Shop,"Putting together stunning visual and performance mods based on their one-of-a-kind Goblin style, they treat deserving owners – from trainee vicars to NHS First Responders – to a major mod transformation, turning their cars into one-off personalised rides.

Working with a different client each episode, and just five days and a tight budget to transform each car, the crew tackle everything from wheels and suspension set-ups to vinyl wraps and full body kits. Using their contacts in the custom world they’ll also track down the best workshops and local artisans to realise their clients’ customised designs with a Goblin twist.",3.023,/cfa2Qz5qu5As2qGUvARz6Ww54KE.jpg,5,1
2022,2,8,Goblin,/smSbK5cd8T9XHcxEUcems23BDEF.jpg,2016-12-02,,67915,Goblin,,ko,쓸쓸하고 찬란하神-도깨비,"In his quest for a bride to break his immortal curse, a 939-year-old guardian of souls meets a grim reaper and a sprightly student with a tragic past.",85.891,/c2gon6zbqzL73DOl8mPQMMUJXvE.jpg,8.8,2122
2022,2,8,Goblin,/8PCHt7VTlIUNqNlCcuMuTaKEwMt.jpg,2020-07-30,,106935,Kiss Goblin,,ko,키스요괴,"Ban Sook, a 160 year old goblin, needs to kiss 10 times to become a human being. With each kiss, he learns a human emotion.  Can a goblin who wants to be a human being and a human being who hates other human beings coexist?",29.518,/n7LpXbOys3qNAryJDHYanyb6jYd.jpg,6.5,4
2022,2,8,Goblin,/pi2pVLnahwX7djloMLq06OLQLOP.jpg,2018-10-07,,82591,Goblin Slayer,,ja,ゴブリンスレイヤー,"Goblins are known for their ferocity, cunning, and rapid reproduction, but their reputation as the lowliest of monsters causes their threat to be overlooked as adventurers turn a blind eye in favor of more rewarding assignments with larger bounties.

A young priestess has formed her first adventuring party, but almost immediately they find themselves in distress. It's the Goblin Slayer who comes to their rescue—a man who's dedicated his life to the extermination of all goblins, by any means necessary. As a holder of the prestigious Silver rank, the Goblin Slayer allows her to accompany him as he assists the Adventurer's Guild in all goblin-related matters. Together with the Priestess, High Elf, Dwarf, and Lizard-man, the armored warrior will not rest until every single goblin in the frontier lands has been eradicated for good.",34.525,/x8ZQyxAFjz9jtCGivbOMYUC4Tp3.jpg,8.4,340
2022,2,8,Goblin,/9lNqpkDn4W1vV5oYeVFGfDt9Hqx.jpg,2017-07-30,,74120,Night Goblin,,ko,밤도깨비,"Lee Soo-geun, Jeong Hyeong-don, Park Sung-kwang, Lee Hong-gi, and JR from NU’EST race to be the first one to arrive at the most popular destinations first for a prize every week. Cast members, or the “Night Goblins,” start the race at midnight where they must stay awake all night to get to the destination first the next morning.",1.96,/e87xyEDWw6fsiRKfQBBCWboLQ90.jpg,0,0
2022,2,8,Goblin,/yVmW1IGXYVQlMFsEAXNUIAR8OL9.jpg,2008-10-08,,42960,Box of Goblins,,ja,魍魎の匣,"Between August and October, 1952, a series of unusual crimes takes place in Musashino and Mitaka: the attempted murder of 14-year-old Kanako Yuzuki, Kanako's abduction from the strange research ""hospital"" where she was recovering, then abductions of other girls, followed by their severed limbs in custom-fitted boxes being placed in surrounding towns. News editor Morihiko Toriguchi and crime fiction writer Tatsumi Sekiguchi investigate with the help of onmyōji Akihiko Chūzenji.",5.414,/iNpdxX6mmogeJJJ6vDpuFwYTtCJ.jpg,5.5,7
2022,2,8,Goblin,/hkm8OhtvwVZUId069MjY6u6Ed3n.jpg,1980-09-02,,66251,Kaibutsu-kun,,ja,怪物くん,"The story of the prince of the land of monsters. As part of his training to succeed the throne, he visits the human world, where he has various adventures with other monsters.",5.477,/xpBE2Y2drI7pbyuzOZIJrS8uWiz.jpg,8.5,2
2022,2,8,Goblin,NA,2020-10-23,,136965,Goblins of IO,,en,Goblins of IO,The World of Io is a Homebrew Dungeons and Dragons 5e setting where the player's actions have consequences.,0.621,NA,0,0
2022,2,10,The Fisherman and the City,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA
2022,3,3,Single’s Inferno,/jRTRcd4TuDRbzsJWwXjt0DRLWbR.jpg,2021-12-18,,139798,Single’s Inferno,,ko,솔로지옥,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",6.686,/86zkkFCrNc4VeqvCANTmpGNgFEF.jpg,8.5,11
2022,3,4,Itaewon Class,/8ruYtKJf0uHnwsLr8r83rs3h0CP.jpg,2020-01-31,,96162,Itaewon Class,,ko,이태원 클라쓰,"In a colorful Seoul neighborhood, an ex-con and his friends fight a mighty foe to make their ambitious dreams for their street bar a reality.",29.346,/uW91bKQhdkwPLAE2lJJkY5xdyJg.jpg,8.6,193
2022,3,6,I Am Solo,NA,2021-07-14,,129236,I Am Solo,,ko,나는 SOLO,,1.533,/rHJofki22Vdl4k6QnzRVwSVaYv9.jpg,0,0
2022,3,7,Goblin,/eBorCxtmrG3ejLPwR9LqCT0z642.jpg,2018-01-10,,76286,Goblin Works Garage,,en,Goblin Works Garage,"Three eccentric mechanics, Jimmy de Ville, Ant Partridge and Helen Stanley, are on a mission to bring the once Great British engineering company, Goblin, back to life. Together they restore some of the world's best known cars and bikes, using artisan skill to create wacky and daring designs.",3.518,/hJ1Q4R0jsOCR41JEaZjq433EVT0.jpg,7.5,2
2022,3,7,Goblin,/gT3FZQukuMQbFlubuPAW3mN8dcK.jpg,2021-03-04,,120212,Goblin Works Mod Shop,,en,Goblin Works Mod Shop,"Putting together stunning visual and performance mods based on their one-of-a-kind Goblin style, they treat deserving owners – from trainee vicars to NHS First Responders – to a major mod transformation, turning their cars into one-off personalised rides.

Working with a different client each episode, and just five days and a tight budget to transform each car, the crew tackle everything from wheels and suspension set-ups to vinyl wraps and full body kits. Using their contacts in the custom world they’ll also track down the best workshops and local artisans to realise their clients’ customised designs with a Goblin twist.",3.023,/cfa2Qz5qu5As2qGUvARz6Ww54KE.jpg,5,1
2022,3,7,Goblin,/smSbK5cd8T9XHcxEUcems23BDEF.jpg,2016-12-02,,67915,Goblin,,ko,쓸쓸하고 찬란하神-도깨비,"In his quest for a bride to break his immortal curse, a 939-year-old guardian of souls meets a grim reaper and a sprightly student with a tragic past.",85.891,/c2gon6zbqzL73DOl8mPQMMUJXvE.jpg,8.8,2122
2022,3,7,Goblin,/8PCHt7VTlIUNqNlCcuMuTaKEwMt.jpg,2020-07-30,,106935,Kiss Goblin,,ko,키스요괴,"Ban Sook, a 160 year old goblin, needs to kiss 10 times to become a human being. With each kiss, he learns a human emotion.  Can a goblin who wants to be a human being and a human being who hates other human beings coexist?",29.518,/n7LpXbOys3qNAryJDHYanyb6jYd.jpg,6.5,4
2022,3,7,Goblin,/pi2pVLnahwX7djloMLq06OLQLOP.jpg,2018-10-07,,82591,Goblin Slayer,,ja,ゴブリンスレイヤー,"Goblins are known for their ferocity, cunning, and rapid reproduction, but their reputation as the lowliest of monsters causes their threat to be overlooked as adventurers turn a blind eye in favor of more rewarding assignments with larger bounties.

A young priestess has formed her first adventuring party, but almost immediately they find themselves in distress. It's the Goblin Slayer who comes to their rescue—a man who's dedicated his life to the extermination of all goblins, by any means necessary. As a holder of the prestigious Silver rank, the Goblin Slayer allows her to accompany him as he assists the Adventurer's Guild in all goblin-related matters. Together with the Priestess, High Elf, Dwarf, and Lizard-man, the armored warrior will not rest until every single goblin in the frontier lands has been eradicated for good.",34.525,/x8ZQyxAFjz9jtCGivbOMYUC4Tp3.jpg,8.4,340
2022,3,7,Goblin,/9lNqpkDn4W1vV5oYeVFGfDt9Hqx.jpg,2017-07-30,,74120,Night Goblin,,ko,밤도깨비,"Lee Soo-geun, Jeong Hyeong-don, Park Sung-kwang, Lee Hong-gi, and JR from NU’EST race to be the first one to arrive at the most popular destinations first for a prize every week. Cast members, or the “Night Goblins,” start the race at midnight where they must stay awake all night to get to the destination first the next morning.",1.96,/e87xyEDWw6fsiRKfQBBCWboLQ90.jpg,0,0
2022,3,7,Goblin,/yVmW1IGXYVQlMFsEAXNUIAR8OL9.jpg,2008-10-08,,42960,Box of Goblins,,ja,魍魎の匣,"Between August and October, 1952, a series of unusual crimes takes place in Musashino and Mitaka: the attempted murder of 14-year-old Kanako Yuzuki, Kanako's abduction from the strange research ""hospital"" where she was recovering, then abductions of other girls, followed by their severed limbs in custom-fitted boxes being placed in surrounding towns. News editor Morihiko Toriguchi and crime fiction writer Tatsumi Sekiguchi investigate with the help of onmyōji Akihiko Chūzenji.",5.414,/iNpdxX6mmogeJJJ6vDpuFwYTtCJ.jpg,5.5,7
2022,3,7,Goblin,/hkm8OhtvwVZUId069MjY6u6Ed3n.jpg,1980-09-02,,66251,Kaibutsu-kun,,ja,怪物くん,"The story of the prince of the land of monsters. As part of his training to succeed the throne, he visits the human world, where he has various adventures with other monsters.",5.477,/xpBE2Y2drI7pbyuzOZIJrS8uWiz.jpg,8.5,2
2022,3,7,Goblin,NA,2020-10-23,,136965,Goblins of IO,,en,Goblins of IO,The World of Io is a Homebrew Dungeons and Dragons 5e setting where the player's actions have consequences.,0.621,NA,0,0
2022,3,8,My Mister,/i7prwa7UwOAUcpTmWnUd75J2PWe.jpg,2018-03-21,,76662,My Mister,,ko,나의 아저씨,"In a world that is less than kind, a young woman and a middle-aged man develop a sense of kinship as they find warmth and comfort in one another.",13.919,/o5cBRMF6syh4yUBgZ2Ust8LvcxA.jpg,8.9,47
2022,3,10,The Gentlemen's League 2,/mMMO71UGVJeqijHFjJiwiHW902X.jpg,2019-06-13,,90534,The Gentlemen's League,,ko,뭉쳐야 찬다,"These former sports superstars were record-breaking Olympians; but on the soccer field, they’re all just middle-aged dads trying to do their best.",15.134,/bo4f0ZkyEmqItgvxo1WCz9jUD8b.jpg,8,1
2022,4,3,18 Again,/hGtx3dAB6x0ShXpDk4BBvt74Mtx.jpg,2020-09-21,,99654,18 Again,,ko,18 어게인,"At a difficult place in his marriage and career, a middle-aged man gets a shot at a do-over when he's transformed back into his 18-year-old body.",11.625,/v6wGRQNp2XlgFlmX15R70QnwplU.jpg,8.6,127
2022,4,3,18 Again,/vPr7dBUlatVkbiAq04Vz8Ms3AWq.jpg,2017-08-28,,73780,Somehow 18,,ko,어쩌다 18,"The web drama tells the story of a popular orthopedic surgeon, Oh Kyung Hwi, who used to be a loner and a bullying victim during his highschool days. In order to save his first love, who committed suicide, Kyung Hwi goes back in time to when he was 18 years old.",3.272,/n7RDPDp2BatMakfOFSjjO8gpL2.jpg,7.1,7
2022,4,4,Mad for Each Other,/ic5DzzUlLX6YvtLzC73yYCf9ROZ.jpg,2021-05-24,,125350,Mad for Each Other,,ko,이 구역의 미친 X,"Bothered to realize they are next-door neighbors and share a psychiatrist, a man and a woman find it's impossible to stay out of each other's way.",7.589,/sav9luRrij21rBQfhUcbiI0e5XQ.jpg,8.3,69
2022,4,4,Mad for Each Other,/7K4SE8TVIBzy4upVOpcGJQkf2k3.jpg,2018-09-25,,99711,Kasautii Zindagii Kay,,hi,Kasautii Zindagii Kay,"A re-imagination of Anurag and Prerna's soul-stirring romance. Made for each other, will these star-crossed lovers unite against the odds of betrayal, revenge, and retribution?",6.189,/gy2UsZoReCj9fw2T2YiFQVgb8Cq.jpg,10,1
2022,4,5,Single’s Inferno,/jRTRcd4TuDRbzsJWwXjt0DRLWbR.jpg,2021-12-18,,139798,Single’s Inferno,,ko,솔로지옥,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",6.686,/86zkkFCrNc4VeqvCANTmpGNgFEF.jpg,8.5,11
2022,4,6,My Mister,/i7prwa7UwOAUcpTmWnUd75J2PWe.jpg,2018-03-21,,76662,My Mister,,ko,나의 아저씨,"In a world that is less than kind, a young woman and a middle-aged man develop a sense of kinship as they find warmth and comfort in one another.",13.919,/o5cBRMF6syh4yUBgZ2Ust8LvcxA.jpg,8.9,47
2022,4,7,Itaewon Class,/8ruYtKJf0uHnwsLr8r83rs3h0CP.jpg,2020-01-31,,96162,Itaewon Class,,ko,이태원 클라쓰,"In a colorful Seoul neighborhood, an ex-con and his friends fight a mighty foe to make their ambitious dreams for their street bar a reality.",29.346,/uW91bKQhdkwPLAE2lJJkY5xdyJg.jpg,8.6,193
2022,4,8,All of Us are Dead,/8Xs20y8gFR0W9u8Yy9NKdpZtSu7.jpg,2022-01-28,,99966,All of Us Are Dead,,ko,지금 우리 학교는,A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out — or turn into one of the rabid infected.,605.101,/pTEFqAjLd5YTsMD6NSUxV6Dq7A6.jpg,8.5,2136
2022,4,9,I Am Solo,NA,2021-07-14,,129236,I Am Solo,,ko,나는 SOLO,,1.533,/rHJofki22Vdl4k6QnzRVwSVaYv9.jpg,0,0
2022,4,10,The Gentlemen's League 2,/mMMO71UGVJeqijHFjJiwiHW902X.jpg,2019-06-13,,90534,The Gentlemen's League,,ko,뭉쳐야 찬다,"These former sports superstars were record-breaking Olympians; but on the soccer field, they’re all just middle-aged dads trying to do their best.",15.134,/bo4f0ZkyEmqItgvxo1WCz9jUD8b.jpg,8,1
2022,5,1,All of Us are Dead,/8Xs20y8gFR0W9u8Yy9NKdpZtSu7.jpg,2022-01-28,,99966,All of Us Are Dead,,ko,지금 우리 학교는,A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out — or turn into one of the rabid infected.,605.101,/pTEFqAjLd5YTsMD6NSUxV6Dq7A6.jpg,8.5,2136
2022,5,4,Itaewon Class,/8ruYtKJf0uHnwsLr8r83rs3h0CP.jpg,2020-01-31,,96162,Itaewon Class,,ko,이태원 클라쓰,"In a colorful Seoul neighborhood, an ex-con and his friends fight a mighty foe to make their ambitious dreams for their street bar a reality.",29.346,/uW91bKQhdkwPLAE2lJJkY5xdyJg.jpg,8.6,193
2022,5,5,18 Again,/hGtx3dAB6x0ShXpDk4BBvt74Mtx.jpg,2020-09-21,,99654,18 Again,,ko,18 어게인,"At a difficult place in his marriage and career, a middle-aged man gets a shot at a do-over when he's transformed back into his 18-year-old body.",11.625,/v6wGRQNp2XlgFlmX15R70QnwplU.jpg,8.6,127
2022,5,5,18 Again,/vPr7dBUlatVkbiAq04Vz8Ms3AWq.jpg,2017-08-28,,73780,Somehow 18,,ko,어쩌다 18,"The web drama tells the story of a popular orthopedic surgeon, Oh Kyung Hwi, who used to be a loner and a bullying victim during his highschool days. In order to save his first love, who committed suicide, Kyung Hwi goes back in time to when he was 18 years old.",3.272,/n7RDPDp2BatMakfOFSjjO8gpL2.jpg,7.1,7
2022,5,6,My Mister,/i7prwa7UwOAUcpTmWnUd75J2PWe.jpg,2018-03-21,,76662,My Mister,,ko,나의 아저씨,"In a world that is less than kind, a young woman and a middle-aged man develop a sense of kinship as they find warmth and comfort in one another.",13.919,/o5cBRMF6syh4yUBgZ2Ust8LvcxA.jpg,8.9,47
2022,5,7,Mr. Sunshine,/q5opZ4SjJzxlRCUOkTZeSfwJdjI.jpg,2011-02-09,,32710,Mr. Sunshine,,en,Mr. Sunshine,"Ben Donovan is a self-involved manager of a second-rate San Diego sports arena who begins to re-evaluate his life on his 40th birthday. Working alongside him is his boss and arena owner, Crystal--attractive, powerful and highly erratic; Alice--the cute, tomboyish marketing director and Ben's friend with benefits; Alonzo--a former basketball player, handsome and unbelievably happy; Ben's assistant, Heather--pretty, sweet, but terrifying because she once lit a boyfriend on fire; Crystal's son, Roman--sweet-faced, clueless and Ben's newest employee; and a hapless operations crew whom Ben refers to collectively as the ""Steves.""",7.394,/bGhKW250g40wsHp60GQJxa65Mg1.jpg,6.4,42
